id,caption,media_type,permalink,timestamp,like_count,comments_count,reach,impressions,saved,shares,plays,total_interactions,date,hour,day_of_week,day_of_week_jp,engagement_total,engagement_rate,save_rate,caption_length,hashtag_count,hashtags,categories,primary_category
18041219782689897,"アフレコ初挑戦してみました。
難しいし恥ずかしいしで顔がない、、

新しいカメラは美顔効果がついてるみたいで顔が全然違う笑

#日常#vlog#06#大学生#fyp#おすすめ#自分磨き",VIDEO,https://www.instagram.com/reel/C5LlZ4jpkk-/,2024-03-31 13:53:59+00:00,1833,90,161773,0,322,13,0,2258,2024-03-31,13,Sunday,日,2258,1.3957829798544874,0.19904433990839016,92,1,['日常#vlog#06#大学生#fyp#おすすめ#自分磨き'],"['自分磨き', '大学生活']",自分磨き
18031276726758713,"大学生活不安しかない🙃
予定が無い日はずっと家にいるの
直さないと、、

#vlog#06#朝活#自分磨き#日常#休日の過ごし方",VIDEO,https://www.instagram.com/reel/C5BGauapRjC/,2024-03-27 12:13:35+00:00,1412,23,44132,0,178,0,0,1613,2024-03-27,12,Wednesday,水,1613,3.654944258134687,0.40333544820085204,64,1,['vlog#06#朝活#自分磨き#日常#休日の過ごし方'],"['暮らし', '自分磨き', '大学生活']",暮らし
18012190727200489,"本当にあっという間の高校生活で寂しい。

今回は卒業式で素敵な写真を撮っていただきました！

📷カメラマンさん→@ri.pho.to

#reelsinstagram#fyp#高校生#卒業#06#おすすめ",VIDEO,https://www.instagram.com/reel/C474NfgJKiJ/,2024-03-25 11:36:27+00:00,1114,17,46962,0,74,5,0,1210,2024-03-25,11,Monday,月,1210,2.576551254205528,0.15757420893488353,102,1,['reelsinstagram#fyp#高校生#卒業#06#おすすめ'],['暮らし'],暮らし
18075400633463637,"無事に高校卒業しました！🎓

昔と比べると大分変われた気がします。
周りの方々には本当感謝しかないです☺️

大学生編も投稿していきたいと思うので、良かったらこれからも見ていただけると嬉しいです！

#卒業#卒業式#高校生#fyp#おすすめ#vlog#06",VIDEO,https://www.instagram.com/reel/C45cRKopaBL/,2024-03-24 12:51:53+00:00,3795,106,178698,0,615,27,0,4543,2024-03-24,12,Sunday,日,4543,2.5422780333299757,0.3441560621831246,128,1,['卒業#卒業式#高校生#fyp#おすすめ#vlog#06'],['大学生活'],大学生活
18043104463710521,"ディズニーらしさゼロのディズニーvlog

この感じで3人とも優秀なのは聞いてない😐

#vlog#日常#高校生#06#おすすめ#fyp",VIDEO,https://www.instagram.com/reel/C40NN4MJyrE/,2024-03-22 12:04:16+00:00,1494,18,53064,0,134,3,0,1649,2024-03-22,12,Friday,金,1649,3.107568219508518,0.25252525252525254,68,1,['vlog#日常#高校生#06#おすすめ#fyp'],['その他'],その他
18023790527071307,"昼夜逆転の謎テンションで撮ってしまった。
編集楽しかったから後悔はないです、、🫣

#高校生#06#vlog#日常#おすすめ#fyp",VIDEO,https://www.instagram.com/reel/C4p6PHYJ30S/,2024-03-18 12:03:37+00:00,1000,29,36520,0,107,0,0,1136,2024-03-18,12,Monday,月,1136,3.1106243154435926,0.29299014238773274,66,1,['高校生#06#vlog#日常#おすすめ#fyp'],['その他'],その他
17996757299577709,"中1→高3
6年で少しは変われたかな🙂

#fyp#06#reelsinstagram#垢抜け",VIDEO,https://www.instagram.com/reel/C4kz-chJ6-3/,2024-03-16 12:30:42+00:00,30499,298,350247,0,2250,215,0,33262,2024-03-16,12,Saturday,土,33262,9.496726595802391,0.6424037893258187,47,1,['fyp#06#reelsinstagram#垢抜け'],['その他'],その他
17988829106440960,"1ヶ月半のロンドン観光も終わり、これからまた日本で頑張ります🔥

時差ボケか朝活のせいか分からないけど帰国後昼間が眠すぎる、、

#朝活#自分磨き#06#fyp#vlog",VIDEO,https://www.instagram.com/reel/C4iKWZvJurz/,2024-03-15 11:48:38+00:00,952,20,22635,0,95,2,0,1069,2024-03-15,11,Friday,金,1069,4.72277446432516,0.41970399823282534,85,1,['朝活#自分磨き#06#fyp#vlog'],"['旅行', '自分磨き']",旅行
18226891891248242,"濃い1日でした
ロンドン残り1日なの信じられない😢

#朝活#高校生#vlog#06",VIDEO,https://www.instagram.com/reel/C4X_Y3WpwA4/,2024-03-11 13:07:09+00:00,2841,30,76931,0,440,3,0,3314,2024-03-11,13,Monday,月,3314,4.307756301100986,0.571941090067723,42,1,['朝活#高校生#vlog#06'],['自分磨き'],自分磨き
18112020967366891,"意識は常に高く持つのが大事な気がしてきました。
投稿している以上、継続して自分磨いていきたいと思います🔥

#朝活#自分磨き#高校生#06#vlog",VIDEO,https://www.instagram.com/reel/C4QGz6gpa2y/,2024-03-08 11:33:38+00:00,2187,17,66337,0,489,8,0,2701,2024-03-08,11,Friday,金,2701,4.071634231273649,0.7371451829295869,74,1,['朝活#自分磨き#高校生#06#vlog'],['自分磨き'],自分磨き
18000056819252503,"しばらくクロワッサンは食べないと思います

#大きすぎ#おすすめ#fyp#06",VIDEO,https://www.instagram.com/reel/C4LGw_3JlLy/,2024-03-06 12:54:31+00:00,1261,28,49904,0,129,3,0,1421,2024-03-06,12,Wednesday,水,1421,2.8474671369028535,0.25849631292080794,39,1,['大きすぎ#おすすめ#fyp#06'],['その他'],その他
18084171649429661,"自然からしか摂取できない何かがある
公園巡りも良いかもしれない😌

#06#自分磨き#fyp#おすすめ#vlog",VIDEO,https://www.instagram.com/reel/C4DUbT-plpO/,2024-03-03 12:21:28+00:00,1144,9,25247,0,92,1,0,1246,2024-03-03,12,Sunday,日,1246,4.935239830474908,0.3643997306610686,56,1,['06#自分磨き#fyp#おすすめ#vlog'],['自分磨き'],自分磨き
18415419487017558,"朝活の度が過ぎた1日でした

自分磨き系朝活男子になるしかないのかな
色々模索してる最中なのでアドバイスいただけると嬉しいです🙂

#朝活#自分磨き#高校生#おすすめ#vlog#fyp",VIDEO,https://www.instagram.com/reel/C37n367pF8g/,2024-02-29 12:39:05+00:00,2204,32,132766,0,441,1,0,2678,2024-02-29,12,Thursday,木,2678,2.017082686832472,0.33216335507584777,92,1,['朝活#自分磨き#高校生#おすすめ#vlog#fyp'],['自分磨き'],自分磨き
17932639877815001,"人生初の友達だけで海外旅行🇪🇸
充実した4日間でした。

家族旅行も良いけど友達と行くのも凄く楽し
#高校生#fyp#vlog#バルセロナ#海外旅行#06",VIDEO,https://www.instagram.com/reel/C3u_TInJnth/,2024-02-24 14:51:01+00:00,817,16,11469,0,49,1,0,883,2024-02-24,14,Saturday,土,883,7.699014735373616,0.42723864329932865,77,1,['高校生#fyp#vlog#バルセロナ#海外旅行#06'],['旅行'],旅行
18044003860722277,"全部中途半端だったことに気付いたので力入れて頑張ります💪
・
・
・
友達と合流してイギリス、スペイン観光満喫したので、溜まってた動画上げます🙇‍♂️

#自分磨き#おすすめ#高校生#vlog#fyp#London",VIDEO,https://www.instagram.com/reel/C3kd0zjvFBX/,2024-02-20 12:48:55+00:00,1662,42,18474,0,294,1,0,1999,2024-02-20,12,Tuesday,火,1999,10.820612753058352,1.5914257875933744,107,1,['自分磨き#おすすめ#高校生#vlog#fyp#London'],"['旅行', '自分磨き']",旅行
18011504282242744,"綺麗なロンドンを共有させてください

一つの投稿に収まりきらないくらい素晴らしい街です🇬🇧

#ロンドン#海外旅行#fyp#06",VIDEO,https://www.instagram.com/reel/C3KqbtYJmu4/,2024-02-10 12:15:33+00:00,749,17,8042,0,22,0,0,788,2024-02-10,12,Saturday,土,788,9.798557572743098,0.2735637901019647,64,1,['ロンドン#海外旅行#fyp#06'],['旅行'],旅行
18024788293801504,"休日の過ごし方🇬🇧
今度は丸一日博物館巡りしてみようかな。

#おすすめ#fyp#ロンドン#海外旅行#vlog#06",VIDEO,https://www.instagram.com/reel/C293Db_p3DA/,2024-02-05 13:08:40+00:00,588,7,8509,0,26,0,0,621,2024-02-05,13,Monday,月,621,7.298154894817252,0.30555882007286406,58,1,['おすすめ#fyp#ロンドン#海外旅行#vlog#06'],['旅行'],旅行
18245825233240506,"18歳の誕生日はロンドンで迎えました。
貴重な体験をさせてくれた友達に感謝😊

#高校生#おすすめ#fyp#vlog#海外旅行#ロンドン",VIDEO,https://www.instagram.com/reel/C2zp484pXzl/,2024-02-01 13:49:36+00:00,2801,50,13418,0,377,4,0,3232,2024-02-01,13,Thursday,木,3232,24.087047249962737,2.8096586674616186,68,1,['高校生#おすすめ#fyp#vlog#海外旅行#ロンドン'],['旅行'],旅行
18298103653148747,"高校最後の春休みは最初から予定詰め込みすぎてる、笑
新宿御苑、King Gnuのライブからのロンドン🇬🇧
またしばらくイギリスにいるのでおすすめの場所や行って欲しい所等あれば教えてください🙇‍♂️
#高校生#おすすめ#fyp#vlog#London",VIDEO,https://www.instagram.com/reel/C2uWnn4MTBS/,2024-01-30 12:27:32+00:00,700,25,8733,0,42,0,0,767,2024-01-30,12,Tuesday,火,767,8.782777968624757,0.48093438680865686,124,1,['高校生#おすすめ#fyp#vlog#London'],['その他'],その他
18305996914121907,"高校最後のテスト期間が終わりました
高校3年間があっという間で少し寂しい🫥

#高校生#おすすめ#fyp#fyp",VIDEO,https://www.instagram.com/reel/C2m2AeBJGQ3/,2024-01-27 14:26:49+00:00,3339,56,18202,0,586,5,0,3986,2024-01-27,14,Saturday,土,3986,21.89869245137897,3.2194264366553127,56,1,['高校生#おすすめ#fyp#fyp'],['その他'],その他
17963437277573239,"今年はアクティブな年初めになりました🔥

#おすすめ#fyp#vlog#高校生#06",VIDEO,https://www.instagram.com/reel/C1zN9spp619/,2024-01-07 13:13:51+00:00,1415,29,6845,0,116,0,0,1560,2024-01-07,13,Sunday,日,1560,22.79035792549306,1.6946676406135865,42,1,['おすすめ#fyp#vlog#高校生#06'],['その他'],その他
18014486840105482,"新年初投稿です！
今年もよろしくお願いします。

自分磨きでした方が良いことあれば教えて欲しいです、！
#自分磨き#男磨き#おすすめ#高校生#vlog#fyp#モイスティーヌ代官山サロン",VIDEO,https://www.instagram.com/reel/C1reDmbpn3X/,2024-01-04 13:01:42+00:00,1762,46,5979,0,207,1,0,2016,2024-01-04,13,Thursday,木,2016,33.71801304565981,3.462117410938284,93,1,['自分磨き#男磨き#おすすめ#高校生#vlog#fyp#モイスティーヌ代官山サロン'],['自分磨き'],自分磨き
17853760194098875,"今年は色々なことができて充実した1年でした
皆さん良いお年を！

#thankyou2023#おすすめ#男子高校生#06#fyp",VIDEO,https://www.instagram.com/reel/C1hDojbJ0hN/,2023-12-31 11:59:48+00:00,1787,21,6157,0,103,0,0,1911,2023-12-31,11,Sunday,日,1911,31.03784310540848,1.6728926425207082,64,1,['thankyou2023#おすすめ#男子高校生#06#fyp'],['その他'],その他
17902202138837499,"感性を磨いた1日。
雰囲気少し変えてみました

#おすすめ#休日の過ごし方 #高校生#vlog#fyp",VIDEO,https://www.instagram.com/reel/C1ZQVuiJGak/,2023-12-28 11:20:02+00:00,1337,18,4597,0,98,0,0,1453,2023-12-28,11,Thursday,木,1453,31.607570154448556,2.1318251033282576,51,2,"['おすすめ#休日の過ごし方', '高校生#vlog#fyp']",['その他'],その他
17887597136966911,"メリークリスマス🎄

来年こそは。
#おすすめ#高校生#vlog#fyp#クリスマス#ソロ活",VIDEO,https://www.instagram.com/reel/C1PPE3CpaZZ/,2023-12-24 13:50:22+00:00,1982,48,4374,0,170,0,0,2200,2023-12-24,13,Sunday,日,2200,50.29721079103795,3.8866026520347505,46,1,['おすすめ#高校生#vlog#fyp#クリスマス#ソロ活'],['その他'],その他
18171625318295813,"最近毎日充実してて楽しいです
#おすすめ#男子高校生の日常#高校生#vlog#fyp#06",VIDEO,https://www.instagram.com/reel/C1MspVtpdev/,2023-12-23 14:11:23+00:00,2176,31,5129,0,260,0,0,2467,2023-12-23,14,Saturday,土,2467,48.09904464807955,5.069214271787873,45,1,['おすすめ#男子高校生の日常#高校生#vlog#fyp#06'],['その他'],その他
18018974080819246,"陽気な3人で賑やかでした🙃

課題に追われてて久しぶりの投稿です
#おすすめ#高校生の日常#高校生#06#vlog#fyp",VIDEO,https://www.instagram.com/reel/C1HWifnpDiK/,2023-12-21 12:24:07+00:00,1620,32,4655,0,134,0,0,1786,2023-12-21,12,Thursday,木,1786,38.36734693877551,2.878625134264232,61,1,['おすすめ#高校生の日常#高校生#06#vlog#fyp'],['その他'],その他
17882938775919008,"卒業までに友達全員に動画出てもらいたい🙄

#おすすめ#高校生#vlog#fyp",VIDEO,https://www.instagram.com/reel/C0l3IlAJUgl/,2023-12-08 12:14:04+00:00,1999,28,4694,0,238,1,0,2266,2023-12-08,12,Friday,金,2266,48.27439284192586,5.070302513847465,40,1,['おすすめ#高校生#vlog#fyp'],['その他'],その他
17895560606929972,"男磨きのモチベ爆上がりでした
#男磨き#おすすめ#高校生#vlog#fyp",VIDEO,https://www.instagram.com/reel/C0TxrBSpLNC/,2023-12-01 11:38:28+00:00,1215,21,4267,0,107,1,0,1344,2023-12-01,11,Friday,金,1344,31.49753925474572,2.5076165924537146,37,1,['男磨き#おすすめ#高校生#vlog#fyp'],['その他'],その他
18069997381448610,#おすすめ#高校生#vlog#fyp#柴犬,VIDEO,https://www.instagram.com/reel/C0Jk-Fpp94L/,2023-11-27 12:36:55+00:00,1229,21,3032,0,67,0,0,1317,2023-11-27,12,Monday,月,1317,43.43667546174142,2.2097625329815305,21,1,['おすすめ#高校生#vlog#fyp#柴犬'],['その他'],その他
18059563261441807,"新大久保巡りしました。
韓国は絶対行きたい🇰🇷

#おすすめ#高校生#vlog#fyp#新大久保",VIDEO,https://www.instagram.com/reel/Cz_SGE2pFmo/,2023-11-23 12:38:08+00:00,1739,39,4097,0,191,0,0,1969,2023-11-23,12,Thursday,木,1969,48.059555772516475,4.661947766658531,48,1,['おすすめ#高校生#vlog#fyp#新大久保'],['その他'],その他
18009645356019188,"顔が近すぎる

期末試験終わったのでまた動画上げていきます

#おすすめ#高校生#vlog#fyp#routine",VIDEO,https://www.instagram.com/reel/Czv2g_DpC8q/,2023-11-17 12:48:59+00:00,4210,43,5934,0,853,2,0,5108,2023-11-17,12,Friday,金,5108,86.08021570610043,14.37478934951129,57,1,['おすすめ#高校生#vlog#fyp#routine'],['その他'],その他
17997675779072702,"テスト前でネタが無いので次回以降質問コーナーやってみます

#おすすめ#高校生#vlog#fyp#毛穴洗浄",VIDEO,https://www.instagram.com/reel/CzGow_-phnN/,2023-11-01 12:39:01+00:00,2399,27,3808,0,322,0,0,2748,2023-11-01,12,Wednesday,水,2748,72.16386554621849,8.455882352941178,53,1,['おすすめ#高校生#vlog#fyp#毛穴洗浄'],['その他'],その他
17998899782504234,"グクには及ばないけど、、
Calvin Klein着てみました。

#自分磨き#おすすめ#高校生#vlog#fyp
#calvinklein#jungkook",VIDEO,https://www.instagram.com/reel/CysyBWAJqnD/,2023-10-22 11:41:24+00:00,2452,28,4694,0,513,0,0,2993,2023-10-22,11,Sunday,日,2993,63.76224968044312,10.928845334469536,79,2,"['自分磨き#おすすめ#高校生#vlog#fyp', 'calvinklein#jungkook']",['自分磨き'],自分磨き
18004911917105749,"友達を撮ったら音源にぴったりでかっこよすぎた。

たまにはこういう投稿も失礼します🙇
#fyp#高校生",VIDEO,https://www.instagram.com/reel/CyqVnyaJ0JE/,2023-10-21 12:55:08+00:00,1496,10,4196,0,164,0,0,1670,2023-10-21,12,Saturday,土,1670,39.799809342230695,3.9084842707340326,51,1,['fyp#高校生'],['その他'],その他
17913924119818705,"3年になってからほぼ毎日同じ生活してる気がする

ネタ切れ感が否めないので
どなたか心優しい方ネタ提供お願いします🙇

#自分磨き#おすすめ#高校生#vlog#fyp#routine",VIDEO,https://www.instagram.com/reel/CynvAQXJLmE/,2023-10-20 12:39:16+00:00,41938,153,12359,0,9520,6,0,51617,2023-10-20,12,Friday,金,51617,417.64705882352945,77.02888583218707,91,1,['自分磨き#おすすめ#高校生#vlog#fyp#routine'],"['暮らし', '自分磨き']",暮らし
17995709225507166,"映えスポットが人気な理由が分かりました

#おすすめ#高校生#vlog#fyp",VIDEO,https://www.instagram.com/reel/CyVsOoppPlR/,2023-10-13 12:26:48+00:00,1882,23,3543,0,247,0,0,2152,2023-10-13,12,Friday,金,2152,60.73948631103585,6.9714930849562515,39,1,['おすすめ#高校生#vlog#fyp'],['その他'],その他
18024152179666209,"最近高校生らしいことしてる気がする
勉強もしないと...
#自分磨き#男磨き##高校生#vlog#fyp",VIDEO,https://www.instagram.com/reel/CyGbbv8JN1Q/,2023-10-07 14:12:43+00:00,1676,10,2880,0,241,1,0,1928,2023-10-07,14,Saturday,土,1928,66.94444444444444,8.368055555555555,52,1,['自分磨き#男磨き##高校生#vlog#fyp'],['自分磨き'],自分磨き
18033475180601044,"1人行動がいいと思ってたけど
友達と遊ぶのもやっぱり楽しい

#朝活#自分磨き#男磨き#高校生#おすすめ#vlog#fyp",VIDEO,https://www.instagram.com/reel/CyDoS4dpwu2/,2023-10-06 12:05:28+00:00,10104,58,3418,0,2021,1,0,12184,2023-10-06,12,Friday,金,12184,356.4657694558221,59.12814511410181,61,1,['朝活#自分磨き#男磨き#高校生#おすすめ#vlog#fyp'],['自分磨き'],自分磨き
17985440495378204,#朝活#男磨き#自分磨き#筋トレ#高校生#おすすめ#1日の過ごし方#vlog,VIDEO,https://www.instagram.com/reel/Cx0XhKppa3e/,2023-09-30 13:50:14+00:00,1775,21,2580,0,241,0,0,2037,2023-09-30,13,Saturday,土,2037,78.95348837209303,9.34108527131783,38,1,['朝活#男磨き#自分磨き#筋トレ#高校生#おすすめ#1日の過ごし方#vlog'],"['筋トレ', '自分磨き']",筋トレ
17987191205168310,"かっこつけて英語にしました、すみません

#朝活#男磨き#自分磨き#おすすめ#1日の過ごし方#adayinmylife#workout#vlog",VIDEO,https://www.instagram.com/reel/CxxvDe0pE3f/,2023-09-29 13:19:24+00:00,1302,24,2723,0,237,0,0,1563,2023-09-29,13,Friday,金,1563,57.3999265515975,8.703635695923612,72,1,['朝活#男磨き#自分磨き#おすすめ#1日の過ごし方#adayinmylife#workout#vlog'],['自分磨き'],自分磨き
17996299340013708,"#朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#workout#vlog#routine
#モイスティーヌ代官山サロン",VIDEO,https://www.instagram.com/reel/CxkvcEQJe99/,2023-09-24 12:11:54+00:00,1445,24,2623,0,244,1,0,1714,2023-09-24,12,Sunday,日,1714,65.34502478078537,9.30232558139535,67,2,"['朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#workout#vlog#routine', 'モイスティーヌ代官山サロン']",['自分磨き'],自分磨き
17952584465552764,"学校の人に結構バレてて恥ずかしい
意識高い系だから余計に😇

#朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#vlog#routine",VIDEO,https://www.instagram.com/reel/CxUI54Eyf3Z/,2023-09-18 01:27:40+00:00,3431,46,2807,0,798,1,0,4276,2023-09-18,1,Monday,月,4276,152.3334520840755,28.428927680798004,75,1,['朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#vlog#routine'],['自分磨き'],自分磨き
17991439637248654,#朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#workout#vlog#routine,VIDEO,https://www.instagram.com/reel/CxQJXKeS1vI/,2023-09-16 12:14:03+00:00,7440,22,3206,0,1210,0,0,8672,2023-09-16,12,Saturday,土,8672,270.4928259513412,37.741734248284466,52,1,['朝活#朝活高校生#男磨き#自分磨き#おすすめ#1日の過ごし方#workout#vlog#routine'],['自分磨き'],自分磨き
18300878254187192,#朝活#男磨き#自分磨き#モチベ動画#おすすめ#高校生#筋トレ#workout#vlog#routine,VIDEO,https://www.instagram.com/reel/CxK_PhVSD6U/,2023-09-14 12:09:20+00:00,18678,261,13954,0,4927,7,0,23874,2023-09-14,12,Thursday,木,23873,171.0835602694568,35.30887200802637,52,1,['朝活#男磨き#自分磨き#モチベ動画#おすすめ#高校生#筋トレ#workout#vlog#routine'],"['筋トレ', '自分磨き']",筋トレ
18002125742024241,休息日でした🙇#自分磨き#おすすめ#高校生#男子高校生#06#workout#vlog#routine,VIDEO,https://www.instagram.com/reel/CxF9J2SSLHN/,2023-09-12 13:16:31+00:00,1644,5,3072,0,262,1,0,1912,2023-09-12,13,Tuesday,火,1912,62.239583333333336,8.528645833333332,51,1,['自分磨き#おすすめ#高校生#男子高校生#06#workout#vlog#routine'],['自分磨き'],自分磨き
17943475217603977,"朝活頑張りました
自分以外家族の誕生日が9月なの何なんだ。仲間はずれ🤔
#男磨き#自分磨き#モチベ動画#高校生#workout#vlog#routine",VIDEO,https://www.instagram.com/reel/CxA0z6kSD0r/,2023-09-10 13:25:59+00:00,643,3,3690,0,89,0,0,735,2023-09-10,13,Sunday,日,735,19.91869918699187,2.4119241192411924,76,1,['男磨き#自分磨き#モチベ動画#高校生#workout#vlog#routine'],['自分磨き'],自分磨き
17998418546317401,#男磨き#自分磨き#おすすめ#高校生#workout#vlog#routine,VIDEO,https://www.instagram.com/reel/Cw-CTiDyWHL/,2023-09-09 11:26:07+00:00,1018,14,4275,0,295,0,0,1327,2023-09-09,11,Saturday,土,1327,31.040935672514617,6.900584795321637,39,1,['男磨き#自分磨き#おすすめ#高校生#workout#vlog#routine'],['自分磨き'],自分磨き
17881167227877252,意識高い系高校生の1日#高校生#自分磨き#routine,VIDEO,https://www.instagram.com/reel/Cw5AsjwSfnO/,2023-09-07 12:36:58+00:00,919,6,4046,0,190,0,0,1115,2023-09-07,12,Thursday,木,1115,27.55808205635195,4.695996045477014,28,1,['高校生#自分磨き#routine'],['自分磨き'],自分磨き
18255465145164527,"インスタも勉強しつつ頑張ります
#自分磨き#高校生#筋トレ
#vlog#1日の過ごし方",VIDEO,https://www.instagram.com/reel/CwxNkzRyb9r/,2023-09-04 11:57:21+00:00,1016,10,6048,0,247,1,0,1274,2023-09-04,11,Monday,月,1274,21.064814814814813,4.083994708994709,43,2,"['自分磨き#高校生#筋トレ', 'vlog#1日の過ごし方']","['筋トレ', '自分磨き']",筋トレ
17959791509635993,"沢山の出会い、英語勉強、そしてTikTok、ロンドンでの濃い夏休みはあっという間でした🇬🇧
#ロンドン#高校生",CAROUSEL_ALBUM,https://www.instagram.com/p/CwWQUhNyBxC/,2023-08-25 00:38:17+00:00,427,0,2019,0,58,0,0,485,2023-08-25,0,Friday,金,485,24.021792966815255,2.8727092620108965,55,1,['ロンドン#高校生'],['自分磨き'],自分磨き
